,AAPL,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TLT,TSLA
2018-02-15,40.60258483886719,73.08799743652344,54.120689392089844,178.55874633789062,85.24246978759766,6.093893527984619,157.05604553222656,240.3116455078125,93.42878723144531,22.271333694458008
2018-02-16,40.47114181518555,72.43450164794922,54.32600021362305,175.97900390625,84.63529968261719,6.028134346008301,156.35458374023438,240.38204956054688,93.93522644042969,22.365999221801758
2018-02-20,40.33500671386719,73.4175033569336,54.7271842956543,174.63951110839844,85.29765319824219,6.157675266265869,156.6674041748047,238.876953125,93.52378845214844,22.31800079345703
2018-02-21,40.151954650878906,74.14600372314453,55.23101806640625,176.5247344970703,84.16609191894531,5.970530033111572,156.221923828125,237.68881225585938,92.37638092041016,22.219999313354492
2018-02-22,40.487579345703125,74.26699829101562,55.04009246826172,177.59634399414062,84.38692474365234,5.99007511138916,156.2030029296875,237.9968719482422,92.65331268310547,23.077999114990234
2018-02-23,41.19171905517578,75.0,55.942134857177734,181.86280822753906,86.53038024902344,6.0835795402526855,159.39715576171875,241.79039001464844,93.47624969482422,23.469999313354492
2018-02-26,42.00616455078125,76.09750366210938,56.716243743896484,183.4900665283203,87.7815170288086,6.0996599197387695,161.51083374023438,244.59803771972656,93.5079116821289,23.827999114990234
2018-02-27,41.87004089355469,75.5989990234375,55.41747283935547,180.0470733642578,86.6591796875,6.08679723739624,159.51095581054688,241.5438995361328,93.37337493896484,23.39933204650879
2018-02-28,41.806644439697266,75.62249755859375,54.74354934692383,176.93153381347656,86.26360321044922,5.986363887786865,158.4872589111328,239.09706115722656,93.96684265136719,22.87066650390625
2018-03-01,41.0743522644043,74.67250061035156,53.131370544433594,174.570068359375,85.41722869873047,5.744187831878662,155.89968872070312,235.62034606933594,94.60834503173828,22.062000274658203
2018-03-02,41.358367919921875,75.01249694824219,53.762657165527344,175.24476623535156,85.60124206542969,5.851298809051514,157.33094787597656,236.8350372314453,93.83918762207031,22.341333389282227
2018-03-05,41.50153732299805,76.18049621582031,54.2892951965332,178.99534606933594,86.14398956298828,5.829283714294434,159.07493591308594,239.57232666015625,93.58547973632812,22.22333335876465
2018-03-06,41.46632766723633,76.88200378417969,54.593780517578125,178.3801727294922,85.84961700439453,5.990321636199951,159.74789428710938,240.1796417236328,93.67272186279297,21.8799991607666
2018-03-07,41.081398010253906,77.25,55.294986724853516,182.27955627441406,86.34638214111328,5.9824066162109375,160.1175079345703,240.0916748046875,93.56963348388672,22.15333366394043
2018-03-08,41.529693603515625,77.59300231933594,56.0061149597168,180.9202117919922,86.87076568603516,5.9660797119140625,160.99899291992188,241.25350952148438,94.10880279541016,21.940000534057617
2018-03-09,42.24321365356445,78.94450378417969,57.566219329833984,183.78773498535156,88.81184387207031,6.068737983703613,164.12686157226562,245.45181274414062,93.49034881591797,21.81133270263672
2018-03-12,42.651611328125,79.91950225830078,57.81863784790039,183.32138061523438,89.02342987060547,6.178323745727539,164.9988555908203,245.14378356933594,94.02949523925781,23.034000396728516
2018-03-13,42.240867614746094,79.40899658203125,56.528289794921875,180.46380615234375,86.85237884521484,6.1276116371154785,162.7525177001953,243.5594940185547,94.50525665283203,22.78933334350586
2018-03-14,41.88175964355469,79.55000305175781,56.97361373901367,182.75582885742188,86.33718872070312,6.153092384338379,162.7240753173828,242.30966186523438,95.33782958984375,21.775333404541016
2018-03-15,41.9310417175293,79.11599731445312,57.05890655517578,182.4283905029297,86.6407699584961,6.167933464050293,162.58189392089844,242.04563903808594,95.33782958984375,21.706666946411133
2018-03-16,41.7831916809082,78.58399963378906,56.256046295166016,183.6488494873047,87.02714538574219,6.196133613586426,162.09844970703125,242.30807495117188,94.99684143066406,21.42333221435547
2018-03-19,41.144771575927734,77.24649810791016,54.5526237487793,171.21636962890625,85.45404815673828,5.9616265296936035,158.63995361328125,239.02955627441406,94.695556640625,20.90399932861328
2018-03-20,41.13069152832031,79.32550048828125,54.340877532958984,166.8406982421875,85.67483520507812,6.17387056350708,159.16209411621094,239.43601989746094,94.31494903564453,20.703332901000977
2018-03-21,40.198890686035156,79.09300231933594,54.251609802246094,168.07106018066406,85.07685852050781,6.148638725280762,158.46908569335938,238.97657775878906,94.41804504394531,21.101999282836914
2018-03-22,39.63087844848633,77.24600219726562,52.22585678100586,163.60610961914062,82.60220336914062,5.98265266418457,154.55767822265625,233.0028076171875,95.3536605834961,20.606666564941406
2018-03-23,38.71316909790039,74.77799987792969,50.90675354003906,158.14892578125,80.20112609863281,5.762989044189453,150.4848175048828,228.03643798828125,95.28230285644531,20.1026668548584
2018-03-26,40.55095672607422,77.79299926757812,52.27246856689453,158.81373596191406,86.27279663085938,6.047712802886963,156.0767059326172,234.27528381347656,94.9175796508789,20.278667449951172
2018-03-27,39.51118469238281,74.85250091552734,49.93429183959961,151.0347442626953,82.30781555175781,5.578696250915527,151.0260009765625,230.28990173339844,95.93244934082031,18.61199951171875
2018-03-28,39.07462692260742,71.57099914550781,49.84701156616211,151.83847045898438,82.23421478271484,5.4755449295043945,149.2886199951172,229.6094207763672,96.18618774414062,17.185333251953125
2018-03-29,39.3797492980957,72.36699676513672,51.431915283203125,158.54580688476562,83.96370697021484,5.728851318359375,152.0227813720703,232.5432891845703,96.65400695800781,17.742000579833984
2018-04-02,39.1215705871582,68.59950256347656,50.21646499633789,154.1800994873047,81.4338607788086,5.468123435974121,147.63670349121094,227.52392578125,96.84465789794922,16.832000732421875
2018-04-03,39.522911071777344,69.60250091552734,50.5164794921875,154.8944549560547,82.52861022949219,5.574494361877441,149.29812622070312,230.4400634765625,96.09778594970703,17.8353328704834
2018-04-04,40.278690338134766,70.52850341796875,51.06346130371094,153.892333984375,84.93885040283203,5.596508979797363,151.65260314941406,232.90565490722656,95.89915466308594,19.12933349609375
2018-04-05,40.55799865722656,72.5875015258789,51.20875930786133,158.0993194580078,84.98485565185547,5.476286888122559,152.5164794921875,234.74371337890625,95.18399810791016,20.381332397460938
2018-04-06,39.520572662353516,70.2614974975586,50.08356475830078,155.97598266601562,83.0069808959961,5.299910068511963,148.69998168945312,229.51222229003906,96.22496032714844,19.953332901000977
2018-04-09,39.91252899169922,70.30400085449219,50.586402893066406,156.7002716064453,83.50372314453125,5.328605651855469,149.7443084716797,230.64329528808594,96.38385772705078,19.310667037963867
2018-04-10,40.66362380981445,71.81099700927734,51.400184631347656,163.7549285888672,85.44483947753906,5.637819290161133,153.04815673828125,234.3106231689453,96.20899963378906,20.31333351135254
2018-04-11,40.4734992980957,71.35250091552734,50.83286666870117,165.0249481201172,84.50650787353516,5.596508979797363,152.16519165039062,233.08230590820312,96.55072021484375,20.062000274658203
2018-04-12,40.872501373291016,72.42500305175781,51.43935012817383,162.59402465820312,86.08881378173828,5.803310871124268,153.9975128173828,234.99998474121094,95.84347534179688,19.60533332824707
2018-04-13,41.010986328125,71.53949737548828,51.37736511230469,163.239013671875,85.62882232666016,5.726625442504883,153.20005798339844,234.3106231689453,96.06598663330078,20.022666931152344
2018-04-16,41.26683044433594,72.07499694824219,51.876243591308594,163.5465850830078,86.63156127929688,5.726378917694092,154.3677520751953,236.2371368408203,96.09778594970703,19.413999557495117
2018-04-17,41.83482360839844,75.19149780273438,53.52560806274414,167.34678649902344,88.37948608398438,5.876038074493408,157.6905517578125,238.76446533203125,96.35997772216797,19.179332733154297
2018-04-18,41.74093246459961,76.39199829101562,53.3287353515625,165.06463623046875,88.71985626220703,5.8470940589904785,158.01336669921875,238.94126892089844,95.58921813964844,19.55666732788086
2018-04-19,40.55799865722656,77.84549713134766,54.02597427368164,166.7910919189453,88.4162826538086,5.665771484375,156.56085205078125,237.61569213867188,94.810546875,20.005332946777344
2018-04-20,38.89624786376953,76.37449645996094,53.4244499206543,164.9852752685547,87.39512634277344,5.657608509063721,154.08297729492188,235.60079956054688,94.12720489501953,19.349332809448242
2018-04-23,38.78358459472656,75.89299774169922,53.25038528442383,164.54867553710938,87.71711730957031,5.538126468658447,153.69371032714844,235.56544494628906,94.15106201171875,18.891332626342773
2018-04-24,38.24375534057617,73.00450134277344,50.71286392211914,158.4465789794922,85.6656494140625,5.471833229064941,150.43734741210938,232.39303588867188,93.72197723388672,18.8973331451416
2018-04-25,38.41039276123047,73.00849914550781,50.73021697998047,158.4465789794922,84.92045593261719,5.3595290184021,150.6177215576172,232.96742248535156,93.0942153930664,18.71266746520996
2018-04-26,38.54418182373047,75.89800262451172,51.73788070678711,172.80393981933594,86.7143783569336,5.571276664733887,153.78863525390625,235.33580017089844,93.74579620361328,19.031999588012695
2018-04-27,38.098236083984375,78.63099670410156,51.14974594116211,172.2383575439453,88.14948272705078,5.598733901977539,153.8835906982422,235.55667114257812,94.46884155273438,19.60533332824707
2018-04-30,38.78828430175781,78.30650329589844,50.51152420043945,170.66073608398438,86.03359985351562,5.563360691070557,152.79185485839844,233.74513244628906,94.63572692871094,19.593332290649414
2018-05-01,39.68956756591797,79.11299896240234,51.610931396484375,172.5062713623047,87.39512634277344,5.618772983551025,154.5386505126953,234.1604461669922,94.29488372802734,19.994667053222656
2018-05-02,41.44286346435547,78.48400115966797,50.88196563720703,174.6990509033203,86.02444458007812,5.598239421844482,153.62730407714844,232.58743286132812,94.19135284423828,20.07666778564453
2018-05-03,41.51796340942383,78.60399627685547,50.89435577392578,172.66502380371094,86.53958892822266,5.763484001159668,153.60829162597656,232.0749053955078,94.61341094970703,18.963333129882812
2018-05-04,43.14684295654297,79.04750061035156,52.11922836303711,175.23486328125,87.54234313964844,5.913637161254883,156.52285766601562,235.07945251464844,94.75678253173828,19.606000900268555
2018-05-07,43.459007263183594,80.00700378417969,52.53876495361328,176.58425903320312,88.51748657226562,6.151607990264893,157.823486328125,235.8748016357422,94.60545349121094,20.184667587280273
2018-05-08,43.667903900146484,79.61949920654297,52.49562072753906,177.52685546875,88.14031219482422,6.194155693054199,157.66204833984375,235.8748016357422,94.51786804199219,20.131332397460938
2018-05-09,43.975379943847656,80.4000015258789,54.00117874145508,181.23776245117188,89.1798095703125,6.327239990234375,159.38043212890625,238.15478515625,93.9525146484375,20.456666946411133
2018-05-10,44.60441589355469,80.4540023803711,54.82041549682617,184.08538818359375,90.07219696044922,6.434847354888916,161.03236389160156,240.381591796875,94.70895385742188,20.334667205810547
2018-05-11,44.43476104736328,80.14550018310547,54.71676254272461,185.5340118408203,89.87898254394531,6.296318531036377,160.88047790527344,241.11505126953125,94.94789123535156,20.070667266845703
2018-05-14,44.331085205078125,80.0770034790039,54.87644958496094,185.18673706054688,90.18257904052734,6.316850662231445,161.15579223632812,241.22999572753906,94.4461898803711,19.46466636657715
2018-05-15,43.928192138671875,78.80599975585938,53.79885482788086,182.88479614257812,89.5294189453125,6.074428558349609,159.37095642089844,239.56858825683594,93.37113952636719,18.94533348083496
2018-05-16,44.33815383911133,79.36399841308594,53.76017379760742,181.7735595703125,89.7603988647461,6.085559844970703,160.4247283935547,240.57601928710938,93.01282501220703,19.09866714477539
2018-05-17,44.05777359008789,79.08799743652344,53.61983108520508,182.3291778564453,88.86418914794922,6.1276116371154785,159.80767822265625,240.37274169921875,92.54295349121094,18.96933364868164
2018-05-18,43.897560119628906,78.71849822998047,53.04359436035156,181.25758361816406,89.03048706054688,6.083827018737793,158.9817657470703,239.7718048095703,93.33928680419922,18.454666137695312
2018-05-21,44.20857238769531,79.27300262451172,53.75620651245117,183.05349731445312,90.1761703491211,6.041774272918701,159.8740997314453,241.5745849609375,93.38707733154297,18.965999603271484
2018-05-22,44.09782791137695,79.06999969482422,53.324771881103516,182.36886596679688,90.08377838134766,6.0036797523498535,159.66529846191406,240.90304565429688,93.24372863769531,18.333999633789062
2018-05-23,44.38056945800781,80.09300231933594,53.852909088134766,185.44473266601562,91.15553283691406,6.127194404602051,161.01336669921875,241.56570434570312,93.92059326171875,18.60466766357422
2018-05-24,44.331085205078125,80.15350341796875,53.82761001586914,184.4822540283203,90.83214569091797,6.130906105041504,160.96588134765625,241.07090759277344,94.66920471191406,18.523332595825195
2018-05-25,44.43240737915039,80.50749969482422,53.759674072265625,183.4801483154297,90.87836456298828,6.170263290405273,161.12725830078125,240.49642944335938,95.25845336914062,18.59000015258789
2018-05-29,44.272178649902344,80.64350128173828,52.96574020385742,184.2937774658203,90.55499267578125,6.153183460235596,160.41522216796875,237.7305450439453,97.34492492675781,18.917333602905273
2018-05-30,44.177947998046875,81.24449920654297,53.431884765625,186.20872497558594,91.4234848022461,6.262093544006348,161.5640106201172,240.90304565429688,96.69190216064453,19.447999954223633
2018-05-31,44.029502868652344,81.48100280761719,54.54914855957031,190.28675842285156,91.32184600830078,6.242293357849121,161.45956420898438,239.4272003173828,96.53260803222656,18.98200035095215
2018-06-01,44.82352828979492,82.0770034790039,56.28480911254883,192.47952270507812,93.12352752685547,6.376697540283203,163.99444580078125,241.77783203125,96.0225830078125,19.454666137695312
2018-06-04,45.19815444946289,83.26349639892578,57.17940902709961,191.77505493164062,93.93659210205078,6.555658340454102,165.47544860839844,242.9266357421875,95.3281478881836,19.78266716003418
2018-06-05,45.546871185302734,84.81749725341797,57.0792350769043,191.43768310546875,94.41705322265625,6.561102390289307,165.98806762695312,243.10342407226562,95.55165100097656,19.408666610717773
2018-06-06,45.70471954345703,84.7874984741211,56.877403259277344,189.8501434326172,94.69420623779297,6.563081741333008,166.95643615722656,245.13580322265625,94.77739715576172,21.299999237060547
2018-06-07,45.582218170166016,84.46499633789062,56.256046295166016,186.71473693847656,93.20668029785156,6.507390975952148,165.5988311767578,245.1092987060547,95.69532775878906,21.07266616821289
2018-06-08,45.16753005981445,84.19950103759766,56.171241760253906,187.62759399414062,93.89962768554688,6.4920430183410645,165.60836791992188,245.833984375,95.40797424316406,21.17733383178711
2018-06-11,45.056793212890625,84.45600128173828,56.577388763427734,190.048583984375,93.36373901367188,6.450954914093018,166.0545654296875,246.16094970703125,95.23236083984375,22.139999389648438
2018-06-12,45.304168701171875,84.9375,56.938899993896484,190.9019012451172,93.6039810180664,6.499467372894287,166.92791748046875,246.47903442382812,95.25634002685547,22.851333618164062
2018-06-13,44.93191146850586,85.24299621582031,56.742515563964844,190.91183471679688,93.17896270751953,6.49501371383667,166.91847229003906,245.69256591796875,95.20838165283203,22.985332489013672
2018-06-14,44.955467224121094,86.19300079345703,57.53001403808594,195.2775421142578,93.70559692382812,6.606646537780762,168.6083526611328,246.3111572265625,95.99861907958984,23.847999572753906
2018-06-15,44.49366760253906,85.79850006103516,57.488365173339844,194.3250274658203,92.51371765136719,6.5658063888549805,168.01971435546875,245.99693298339844,96.08641052246094,23.878000259399414
2018-06-18,44.4701042175293,86.18949890136719,58.69389724731445,196.76588439941406,93.1882095336914,6.56159782409668,167.92271423339844,245.49095153808594,95.99861907958984,24.722000122070312
2018-06-19,43.75146484375,86.73899841308594,58.45139694213867,195.95225524902344,93.1882095336914,6.439816474914551,167.44700622558594,244.5500030517578,96.5573501586914,23.503332138061523
2018-06-20,43.94232940673828,87.50399780273438,58.71818923950195,200.42715454101562,94.1213607788086,6.492785453796387,168.63624572753906,244.96726989746094,95.71128845214844,24.148000717163086
2018-06-21,43.697303771972656,86.51100158691406,57.99269104003906,199.93104553222656,93.44692993164062,6.364073276519775,167.17108154296875,243.4315948486328,96.21416473388672,23.167333602905273
2018-06-22,43.57005310058594,85.78350067138672,57.98525619506836,200.169189453125,92.77241516113281,6.211598873138428,166.80001831054688,243.8754425048828,96.20616149902344,22.242000579833984
2018-06-25,42.92210388183594,83.15750122070312,56.497047424316406,194.8211669921875,90.90607452392578,5.918779373168945,163.0419464111328,240.5555877685547,96.42166137695312,22.200666427612305
2018-06-26,43.45459747314453,84.55449676513672,56.16678237915039,197.4505157470703,91.5435791015625,5.989819526672363,163.70791625976562,241.08824157714844,96.5573501586914,22.799999237060547
2018-06-27,43.3909797668457,83.02549743652344,55.38921356201172,194.3151092529297,90.12071990966797,5.834621906280518,161.481689453125,239.09097290039062,97.4673080444336,22.96666717529297
2018-06-28,43.706703186035156,85.07250213623047,55.87718200683594,194.70205688476562,91.1278076171875,5.961848258972168,162.8707275390625,240.45794677734375,97.49125671386719,23.32866668701172
2018-06-29,43.61481475830078,84.98999786376953,55.9966926574707,192.80694580078125,91.10935974121094,5.863829135894775,163.30833435058594,240.8041534423828,97.15599060058594,22.863332748413086
2018-07-02,44.10254669189453,85.68900299072266,56.63739013671875,195.8232879638672,92.40286254882812,5.996006965637207,164.4025115966797,241.3189697265625,97.08000946044922,22.33799934387207
2018-07-03,43.33444595336914,84.697998046875,55.356475830078125,191.22935485839844,91.515869140625,5.8623433113098145,162.4996795654297,240.46682739257812,97.60001373291016,20.724000930786133
2018-07-05,43.68315887451172,84.98650360107422,56.59672546386719,196.90480041503906,92.17189025878906,6.008135795593262,164.5166778564453,242.42857360839844,97.87997436523438,20.610666275024414
2018-07-06,44.28866958618164,85.53150177001953,57.280582427978516,201.64756774902344,93.46538543701172,6.12199592590332,167.07594299316406,244.4790496826172,98.1999740600586,20.593332290649414
2018-07-09,44.90363311767578,86.95099639892578,57.88557434082031,203.1458282470703,94.10289001464844,6.169519424438477,168.57911682128906,246.68045043945312,97.5679931640625,21.233999252319336
2018-07-10,44.84944152832031,87.15350341796875,57.878639221191406,201.95513916015625,94.35237121582031,6.268531322479248,168.70289611816406,247.5681610107422,97.56000518798828,21.49799919128418
2018-07-11,44.26747131347656,87.75,58.092864990234375,200.96292114257812,94.2230224609375,6.126946926116943,167.8465576171875,245.7572479248047,97.93600463867188,21.263999938964844
2018-07-12,45.00965881347656,89.83100128173828,59.57064437866211,205.308837890625,96.2649154663086,6.218530178070068,170.7388916015625,247.98533630371094,97.92802429199219,21.11400032043457
2018-07-13,45.080352783203125,90.65149688720703,59.727352142333984,205.7057342529297,97.41057586669922,6.171252727508545,170.8815155029297,248.18057250976562,98.1760025024414,21.257999420166016
2018-07-16,44.981388092041016,91.12449645996094,59.33510208129883,205.61643981933594,96.93014526367188,6.1435322761535645,170.47244262695312,247.95870971679688,97.76803588867188,20.67333221435547
2018-07-17,45.108619689941406,92.19650268554688,60.15679931640625,208.35494995117188,97.89102172851562,6.279420852661133,171.5094757080078,248.96170043945312,97.5839614868164,21.512666702270508
2018-07-18,44.861228942871094,92.14600372314453,60.14837646484375,207.72984313964844,97.1241683959961,6.230162620544434,171.18600463867188,249.48544311523438,97.1919937133789,21.59000015258789
2018-07-19,45.20994186401367,90.64849853515625,59.463539123535156,206.46971130371094,96.45894622802734,6.2383317947387695,170.3297119140625,248.54454040527344,97.80799865722656,21.34866714477539
2018-07-20,45.10626983642578,90.68499755859375,59.40303421020508,208.30531311035156,98.1866683959961,6.2101149559021,170.2917022705078,248.260498046875,96.60800170898438,20.905332565307617
2018-07-23,45.14632797241211,90.0999984741211,60.053653717041016,209.2677764892578,99.75740051269531,6.173481464385986,170.83395385742188,248.72206115722656,95.4159927368164,20.213333129882812
2018-07-24,45.47382736206055,91.46199798583984,62.3918342590332,212.9984893798828,99.47098541259766,6.156154632568359,171.5380401611328,249.9736785888672,95.74402618408203,19.82866668701172
2018-07-25,45.90264892578125,93.18049621582031,63.27404022216797,215.80645751953125,102.39984893798828,6.234371185302734,173.93553161621094,252.10406494140625,95.59199523925781,20.582666397094727
2018-07-26,45.75891876220703,90.4000015258789,63.74812698364258,174.8875732421875,101.28189086914062,6.30788516998291,171.30015563964844,251.5093536376953,95.40803527832031,20.44333267211914
2018-07-27,44.99787521362305,90.8635025024414,62.13098907470703,173.52822875976562,99.48944854736328,6.238083839416504,168.98825073242188,249.80502319335938,95.5680160522461,19.812000274658203
2018-07-30,44.74578094482422,88.96099853515625,60.99785614013672,169.72805786132812,97.35517120361328,6.042789459228516,166.60025024414062,248.50013732910156,95.24000549316406,19.344667434692383
2018-07-31,44.835304260253906,88.87200164794922,60.85801315307617,171.2362060546875,98.01116180419922,6.060856819152832,167.87510681152344,249.7252197265625,95.76000213623047,19.875999450683594
2018-08-01,47.476566314697266,89.8584976196289,61.14414978027344,170.3134765625,98.19593048095703,6.100708961486816,168.51254272460938,249.30792236328125,94.97985076904297,20.055999755859375
2018-08-02,48.86433792114258,91.71649932861328,61.54780578613281,174.9967041015625,99.38780975341797,6.203430652618408,170.8054962158203,250.66607666015625,95.11617279052734,23.30266761779785
2018-08-03,49.00570297241211,91.16449737548828,61.4005241394043,176.39576721191406,99.82205963134766,6.24006462097168,171.32872009277344,251.7400665283203,95.58924865722656,23.211332321166992
2018-08-06,49.26018524169922,92.38749694824219,61.376224517822266,184.24415588378906,99.90521240234375,6.287837028503418,172.3372344970703,252.66339111328125,95.64533996582031,22.799333572387695
2018-08-07,48.7983512878418,93.1240005493164,62.27728271484375,182.37876892089844,100.59817504882812,6.360113620758057,172.9651336669922,253.49766540527344,95.14827728271484,25.30466651916504
2018-08-08,48.83135986328125,94.32599639892578,62.549530029296875,183.73809814453125,101.16175842285156,6.396498680114746,173.17442321777344,253.39114379882812,95.24443817138672,24.689332962036133
2018-08-09,49.21541213989258,94.9260025024414,62.704742431640625,181.66439819335938,101.32807159423828,6.3479838371276855,173.06979370117188,253.04495239257812,96.0462646484375,23.496667861938477
2018-08-10,49.06881332397461,94.31500244140625,62.11214065551758,178.85643005371094,100.70905303955078,6.306648254394531,171.74732971191406,251.34950256347656,96.74381256103516,23.69933319091797
2018-08-13,49.38563919067383,94.80999755859375,61.920230865478516,178.6480712890625,99.97914123535156,6.339568614959717,171.55703735351562,250.40870666503906,96.5433349609375,23.76066780090332
2018-08-14,49.59371566772461,95.98249816894531,62.39133834838867,179.69981384277344,101.22644805908203,6.471004962921143,172.63211059570312,252.00636291503906,96.32687377929688,23.176000595092773
2018-08-15,49.70957565307617,94.13099670410156,61.105960845947266,178.13209533691406,99.8537826538086,6.41283655166626,170.5200653076172,250.1245574951172,96.88809967041016,22.57933235168457
2018-08-16,50.43781661987305,94.32599639892578,60.7013053894043,173.33970642089844,99.8352279663086,6.372242450714111,171.0813751220703,252.14834594726562,96.88011932373047,22.363332748413086
2018-08-17,51.44504165649414,94.11100006103516,60.2941780090332,172.4467315673828,99.77953338623047,6.059868812561035,171.119384765625,253.0360107421875,97.00035858154297,20.366666793823242
